t(s),r(m),v (m/s),FPA (rad),Longitude (rad),Latitude (rad),Heading angle (rad),Heat transfer (W/m2),Heat load (J/m2)
0,3514500,6051.6429987878,-0.168413800841941,0.0101194190030631,0.601964059012844,-0.318348055563766,3551.62564355232,0
2.73518813905614,3511752.45685146,6053.21481726077,-0.165004313849478,0.0154686799967835,0.600502367623292,-0.321576254855929,4359.0805593962,10738.6316233126
5.47037627811227,3509060.50678727,6054.75164216111,-0.161590234088761,0.0208150159260264,0.599024229611779,-0.324795917895731,5378.40863728561,24580.9334834233
8.20556441716841,3506424.49083186,6056.25455582322,-0.158171570190887,0.0261585187835612,0.597529690286157,-0.328007113629244,6587.00081059954,41097.5377322551
10.9407525562245,3503842.23906625,6057.72471574354,-0.154748308732393,0.0314991671057463,0.596018408442959,-0.3312098646449,8066.37470512747,61590.5029325849
13.6759406952807,3501316.91416189,6059.15044326534,-0.151320422897386,0.0368362669674989,0.594490952238986,-0.334403544516096,9778.01936629898,86030.6041242023
16.4111288343368,3498846.00352542,6060.53789019811,-0.147887959542246,0.0421699103950716,0.592946955377322,-0.337588274056916,11802.9449104448,116064.05991891
19.1463169733929,3496431.34145727,6061.87087467874,-0.144450707698852,0.0474996104184829,0.591386740156432,-0.340763630294257,14120.160585039,151785.906938687
21.8815051124491,3494070.54160176,6063.15626371226,-0.141008926774644,0.0528253375032921,0.589810950072209,-0.343929825676463,16742.2909759504,193983.965755356
24.6166932515052,3491766.44253497,6064.37365924186,-0.137561968404912,0.0581466156456078,0.588218462106985,-0.347086106916892,19721.088266603,244432.470562125
27.3518813905614,3489528.42847607,6065.47130914903,-0.134108514627158,0.0634621839624565,0.58660818706218,-0.350230775347756,23013.58805866,303613.906376184
30.0870695296175,3487337.79257767,6066.52531990567,-0.130650256386011,0.0687736187881198,0.584983279274045,-0.353366661467187,26646.1419192237,373059.374615181
32.8222576686736,3485200.10652346,6067.46377659194,-0.127186348231426,0.074080058182967,0.583343497786557,-0.356492768940319,30594.6580429757,452397.288015853
35.5574458077298,3483124.51089063,6068.1985047617,-0.12371558995644,0.0793802870400021,0.581688038778494,-0.359607526214423,34827.9417454744,541113.683495489
38.2926339467859,3481105.15726549,6068.86207139479,-0.120239060888323,0.0846748301423761,0.580016176241095,-0.362711402177361,39398.1528984316,643197.0109905
41.027822085842,3479140.18192503,6069.42901108907,-0.116755895164044,0.0899634893607043,0.578328394618451,-0.365804470568391,44349.2909495819,759829.560025301
43.7630102248982,3477235.313232,6069.73005262181,-0.113263640994529,0.095245101432008,0.576625535456802,-0.368885819057752,49687.6439334279,889394.810533225
46.4981983639543,3475390.57875228,6069.66614614249,-0.109762010274523,0.100519366974077,0.574907727489306,-0.371955221334303,55441.3818884386,1032896.70781472
49.2333865030104,3473598.53573651,6069.35511811054,-0.106252523794081,0.105786991209504,0.573174175163202,-0.375013307345977,61685.5583665734,1195202.46822911
51.9685746420666,3471865.32883994,6068.86334976513,-0.102730592440426,0.111046502065272,0.571425790943097,-0.37805903232627,68459.9789551395,1375332.3164479
54.7037627811227,3470197.0080717,6068.18813524744,-0.0991918588756581,0.116296446684001,0.569663264596097,-0.381091298362125,75827.6318424282,1572902.12169004
57.4389509201788,3468588.70201149,6066.70951156162,-0.0956380854493203,0.121537135029989,0.567884695065196,-0.384109947271712,84032.5503206535,1795726.59331106
60.174139059235,3467034.79406827,6064.51165925803,-0.0920687219399627,0.126768985097166,0.566092079996621,-0.387116105764259,92914.6824226067,2041722.99706508
62.9093271982911,3465531.3495511,6061.91837071523,-0.0884817468563252,0.131992141032437,0.564288605464113,-0.390110992300411,102205.429050913,2305520.43130476
65.6445153373472,3464093.24219632,6058.51168694406,-0.0848698871746842,0.137203330392494,0.562470345281001,-0.393090540534889,112079.602178544,2597198.2957919
68.3797034764034,3462721.55508104,6054.10733635799,-0.0812294693091129,0.142401432233859,0.560637500058316,-0.396054043030528,122513.049805304,2919118.78101406
71.1148916154595,3461408.4774039,6048.67697644861,-0.0775603726863924,0.147587014944125,0.558792392725658,-0.399002923093145,133349.824168389,3269280.07503618
73.8500797545156,3460157.57480517,6042.07602431046,-0.0738580160080105,0.152758428475097,0.556935006728354,-0.401935942158176,144478.678206179,3649387.40322558
76.5852678935718,3458970.06686926,6034.20111891453,-0.0701195947292527,0.157914336747756,0.555065938364486,-0.404852379862811,155653.882709211,4059544.75710984
79.3204560326279,3457845.28487718,6024.87733629417,-0.0663429780113557,0.163053782662774,0.553185603188849,-0.407751755667746,166766.356062152,4500659.8535983
82.0556441716841,3456784.80474559,6014.02712584899,-0.0625253781937767,0.168175191474297,0.551294733658042,-0.41063322796493,177802.019375066,4971940.65883635
84.7908323107402,3455790.17587543,6001.56577421032,-0.0586648327339011,0.173276888688513,0.549394108922928,-0.413495928137483,188597.869705719,5472663.05767352
87.5260204497963,3454860.40752913,5987.3462654039,-0.0547602019397038,0.178357736597708,0.547484267308941,-0.416339310419651,199016.907589302,6002769.72634043
90.2612085888525,3453997.0737465,5971.34924143623,-0.0508108735522869,0.183415920599837,0.54556609005642,-0.419162446146076,208754.865026071,6560348.10249229
92.9963967279086,3453202.03689191,5953.58433683978,-0.0468182667129486,0.188449620137181,0.543640459473631,-0.421964416021522,217729.105837491,7143098.82809233
95.7315848669647,3452473.40910627,5933.99646474169,-0.042783656483943,0.193457772022748,0.541707998082023,-0.424744772257933,225896.370468307,7749704.20200736
98.4667730060209,3451812.75925477,5912.65642329664,-0.0387097383242829,0.198438491511086,0.539769636067694,-0.427502568692594,233148.939013021,8377351.18915655
101.201961145077,3451221.95137892,5889.66461725647,-0.0346011261010432,0.20339004559826,0.537826276051246,-0.430236964742994,239328.30357487,9023015.25479364
103.937149284133,3450699.27256828,5865.09157719829,-0.0304621655153713,0.208311376516603,0.53587860473769,-0.432947535831426,244394.962325496,9684269.5825127
106.672337423189,3450243.67795568,5839.07140407319,-0.0262982888531279,0.213201172756192,0.53392738254579,-0.43563369167,248348.257372749,10358099.2024796
109.407525562245,3449858.93871283,5811.84044752593,-0.0221182522938495,0.21805786170303,0.531973488578219,-0.438294676380357,251046.19104396,11040445.313217
112.142713701302,3449541.80912797,5783.57842753277,-0.0179291194328197,0.222881227866499,0.530017497595788,-0.440930615263887,252293.743300107,11728486.8886121
114.877901840358,3449291.08526238,5754.48775241676,-0.0137389696865678,0.227669747423848,0.528059970880385,-0.443540667338174,252553.984906013,12419108.4776713
117.613089979414,3449106.45331367,5724.87052927673,-0.00955832265382946,0.232423230233774,0.526101528311437,-0.446124957200626,251538.073270312,13108433.1672604
120.34827811847,3448987.27690728,5694.97912342681,-0.00539651999076665,0.237141234573831,0.524142601834733,-0.448683343621585,249469.539480498,13793331.248835
123.083466257526,3448950.58672382,5665.04523575448,-0.00126185547597509,0.241823704773565,0.52218351458474,-0.451215919632883,246351.848986668,14471119.3638668
125.818654396582,3448950.59156687,5635.29787626362,0.00283753797604277,0.246470656062515,0.520224530508882,-0.453722797146371,242290.064636559,15139265.604171
128.553842535638,3449027.44828636,5605.97569871693,0.00689328335747624,0.251082389436276,0.518265854651607,-0.456204252274825,237403.491781287,15795274.2877438
131.289030674694,3449162.30969882,5577.31386748723,0.0108972179819623,0.25565942007446,0.516307576600892,-0.458660642201301,231811.108329274,16436762.0855738
134.024218813751,3449357.87295723,5549.48372551422,0.0148435899313338,0.260202368763577,0.514349697541288,-0.461092382050593,225575.225684967,17062067.2004802
136.759406952807,3449613.23688301,5522.63713567818,0.0187272855475204,0.264711967558741,0.512392180071498,-0.463499946998064,218770.009026888,17669731.1244744
139.494595091863,3449924.55219921,5496.93210733101,0.022543221820736,0.26918927151528,0.510434908996263,-0.465883984827018,211466.730318882,18258225.7580565
142.229783230919,3450290.52843246,5472.5341762481,0.0262859253473234,0.273634846515376,0.508477665190674,-0.468244720902748,203815.643158121,18825787.6605903
144.964971369975,3450710.14631744,5449.46531424325,0.0299559364891814,0.278050597374284,0.50652023202793,-0.470583398938873,195901.820238783,19372414.5182435
147.700159509031,3451183.38888457,5427.78881225424,0.0335507295953686,0.28243698303497,0.504562379051146,-0.472900191650832,187791.085099809,19897278.3856102
150.435347648087,3451705.96250644,5407.5798939298,0.0370697616763205,0.286795610745402,0.50260371982096,-0.475195972191923,179576.619140702,20399550.3488838
153.170535787144,3452278.50596258,5388.81325891403,0.0405143210090658,0.291127500757232,0.500643993044468,-0.477471321487416,171305.524743574,20879349.7305967
155.9057239262,3452900.08197417,5371.46830221445,0.0438854841490451,0.295433719387364,0.498682906440633,-0.479726824707447,163030.943460871,21336716.8525715
158.640912065256,3453567.42174314,5355.53992087815,0.0471861560640234,0.299715858653555,0.496720033312563,-0.481963326330005,154822.261418845,21771414.3720864
161.376100204312,3454280.9907849,5340.97690953801,0.0504183829204045,0.303974686897317,0.494755080949213,-0.484181200637144,146672.622636523,22183638.8187244
164.111288343368,3455039.86740997,5327.70941615133,0.0535851801670869,0.308211346336085,0.492787768099423,-0.486381101331125,138573.336801778,22573905.4556247
166.846476482424,3455841.94791313,5315.71719183687,0.0566898668790981,0.312427068852807,0.490817699150974,-0.488563632226562,130603.017181106,22942024.4172024
169.58166462148,3456686.74275368,5304.91354656675,0.0597363665003355,0.316622799331147,0.488844607524729,-0.490729304758436,122814.287535301,23288601.7942919
172.316852760537,3457574.16323193,5295.20842346622,0.0627280254079174,0.320799274052013,0.48686823526719,-0.492878491317954,115244.139745762,23614299.5248051
175.052040899593,3458502.84209384,5286.53008838058,0.0656696368844823,0.324957466075287,0.484888260755112,-0.495011659084149,107921.201827256,23919507.1076178
177.787229038649,3459471.49366834,5278.78762348148,0.068566031668717,0.32909840311597,0.482904495965072,-0.497129412907021,100812.26259703,24204970.9242629
180.522417177705,3460480.9898077,5271.89083927513,0.0714194904949727,0.333222392554632,0.480916745155123,-0.499231866855281,93907.9707763719,24471517.3998304
183.257605316761,3461529.44060741,5265.78774009492,0.0742351094191891,0.337330387068328,0.478924759995106,-0.501319487626725,87280.1863942189,24719323.0269384
185.992793455817,3462616.95521736,5260.38153807314,0.077016085385281,0.341422856820833,0.476928428870546,-0.503392545634235,80936.4031810085,24949443.3433717
188.727981594873,3463743.08349771,5255.59079650312,0.079765745422627,0.345500416846227,0.474927658439277,-0.505451430959471,74877.7847713594,25162944.042984
191.463169733929,3464908.28420471,5251.37256511994,0.0824878178317044,0.349562981503435,0.472922071590523,-0.507495728001996,69196.6416887993,25359589.2132847
194.198357872986,3466110.50769475,5247.60185484779,0.0851858344925292,0.353611897939136,0.470912003092342,-0.509526722809395,63838.8048397082,25542088.1519072
196.933546012042,3467350.01343965,5244.25489177897,0.087863166765506,0.357646952253923,0.468897108445086,-0.511543893629849,58772.840415164,25709797.8564482
199.668734151098,3468627.66926261,5241.26046025415,0.0905207888203609,0.361668377337016,0.466877418315877,-0.513547494475317,54002.3599080293,25864384.389603
202.403922290154,3469941.85070036,5238.57164363993,0.0931626975119422,0.365676618795717,0.464852898068756,-0.51553771084614,49609.2648213366,26006197.8802853
205.13911042921,3471293.45572784,5236.13942028866,0.0957896430019748,0.369671768058909,0.462823552215697,-0.517514653350835,45544.4047102248,26136600.0319814
207.874298568266,3472680.8354377,5233.91901556683,0.0984046932825877,0.3736543160814,0.460789465608922,-0.51947865568711,41800.1749508918,26256361.0997906
210.609486707322,3474106.125221,5231.88229195432,0.101008246906925,0.377623734531457,0.458750441635586,-0.521429168521359,38337.8596562015,26366013.5492516
213.344674846379,3475568.34189945,5229.9933094604,0.103602399257766,0.38158033625024,0.456706569376351,-0.523366422703334,35114.0295454353,26466344.4979006
216.079862985435,3477065.46797924,5228.22380311518,0.106188103018321,0.385525105602623,0.45465822947691,-0.525291467442982,32092.0739519966,26558843.6191061
218.815051124491,3478598.36805612,5226.55276083418,0.108766655832189,0.38945725431744,0.452605207910868,-0.527203348354872,29267.9018656478,26642760.3314945
221.550239263547,3480168.71999035,5224.97624439683,0.111337733257686,0.39337697281918,0.450547499575218,-0.529102383577781,26620.0192748633,26719589.2956643
224.285427402603,3481774.26694645,5223.46310932563,0.113902978418125,0.397284381510705,0.448485321349658,-0.530988572114641,24138.4881000009,26789028.3009
227.020615541659,3483416.12157915,5222.00817103497,0.116462577228346,0.40117955555119,0.446418652529695,-0.532862048698327,21806.5065557308,26852069.9709828
229.755803680715,3485093.99298321,5220.59873604842,0.119016982979614,0.405062509006439,0.44434759731529,-0.53472282627012,19617.5160670581,26908990.6667501
232.490991819771,3486806.29115458,5219.21657162093,0.121567115315291,0.408933478584476,0.442272363311157,-0.536571104367042,17557.8653333245,26959851.0007947
235.226179958828,3488555.01387119,5217.86470342383,0.124112732526622,0.412792364979737,0.440192858452678,-0.538406875767114,15619.7931612296,27005716.3764321
237.961368097884,3490341.34057394,5216.5234781916,0.12665431346994,0.416637947672738,0.438108969228328,-0.540228793035922,13853.9404351572,27045638.2335954
240.69655623694,3492162.29990134,5215.19518080945,0.12919225703649,0.42047203673821,0.43602115946133,-0.542038843008098,12210.8528058032,27081512.8761893
243.431744375996,3494017.16290397,5213.87275622911,0.131726811466006,0.424294628649709,0.433929593130959,-0.543837022121372,10694.6619391079,27113506.0167424
246.166932515052,3495906.53113724,5212.54354179048,0.134258202569672,0.42810480516467,0.431834255143415,-0.545622325654461,9336.78863004362,27140949.207672
248.902120654108,3497832.60817175,5211.21137486249,0.136786320226689,0.431902711011371,0.429735010004476,-0.547395027861172,8099.04356691283,27165013.872428
251.637308793164,3499794.50592859,5209.87328514201,0.139311301259518,0.435688516181244,0.427632050876684,-0.549155323311491,6978.93703710408,27186106.0347146
254.372496932221,3501790.17457763,5208.52014194427,0.141833434262346,0.439462106484125,0.425525680455051,-0.550903038854134,6001.3370256198,27203944.4750203
257.107685071277,3503821.42158685,5207.1526272106,0.144352711321117,0.443223598429425,0.423415790744023,-0.552638403818747,5132.67390959197,27219319.675472
259.842873210333,3505888.37384895,5205.77061655761,0.146869113757964,0.446972996335673,0.421302464305557,-0.554361462693996,4361.55795010512,27232659.6802748
262.578061349389,3507989.03577918,5204.36966694213,0.149382742209645,0.450710173950737,0.419186013907088,-0.556072035820515,3707.66250254498,27243836.5090366
265.313249488445,3510124.34728712,5202.94830229858,0.15189362395382,0.454435198522473,0.417066490914456,-0.557770295814116,3142.33449077267,27253467.5214182
268.048437627501,3512295.28815188,5201.50771528516,0.154401730270736,0.458148134193925,0.414943796813326,-0.559456355263534,2650.54339430671,27261769.8989735
270.783625766557,3514501,5200.04828392225,0.156907056546706,0.461848921666594,0.412817938695553,-0.561130080445363,2253.1871548487,27268331.2554297
